Time_growth	Time_UV	Substrate	Cyanobacteria	Intensity
0	None	None	Nostoc_10	3454
0	None	None	Nostoc_10	3527
0	None	None	Nostoc_10	3506
0	None	None	Nostoc_10	3457
0	None	None	Nostoc_10	3800
0	1min	None	Nostoc_10	3847
0	1min	None	Nostoc_10	3858
0	1min	None	Nostoc_10	4139
0	1min	None	Nostoc_10	4013
0	1min	None	Nostoc_10	4074
0	10min	None	Nostoc_10	3049
0	10min	None	Nostoc_10	3052
0	10min	None	Nostoc_10	3547
0	10min	None	Nostoc_10	3667
0	10min	None	Nostoc_10	3352
0	1h	None	Nostoc_10	3682
0	1h	None	Nostoc_10	2980
0	1h	None	Nostoc_10	3247
0	1h	None	Nostoc_10	3162
0	1h	None	Nostoc_10	3673
0	2h	None	Nostoc_10	4367
0	2h	None	Nostoc_10	4585
0	2h	None	Nostoc_10	4898
0	2h	None	Nostoc_10	5123
0	2h	None	Nostoc_10	4960
0	3h	None	Nostoc_10	5020
0	3h	None	Nostoc_10	4779
0	3h	None	Nostoc_10	4526
0	3h	None	Nostoc_10	4486
0	3h	None	Nostoc_10	4272
0	4h	None	Nostoc_10	3573
0	4h	None	Nostoc_10	3943
0	4h	None	Nostoc_10	3704
0	4h	None	Nostoc_10	3873
0	4h	None	Nostoc_10	3922
0	None	MGS-1	Nostoc_10	38
0	None	MGS-1	Nostoc_10	45
0	None	MGS-1	Nostoc_10	52
0	None	MGS-1	Nostoc_10	35
0	None	MGS-1	Nostoc_10	56
0	1min	MGS-1	Nostoc_10	37
0	1min	MGS-1	Nostoc_10	51
0	1min	MGS-1	Nostoc_10	57
0	1min	MGS-1	Nostoc_10	36
0	1min	MGS-1	Nostoc_10	53
0	10min	MGS-1	Nostoc_10	29
0	10min	MGS-1	Nostoc_10	64
0	10min	MGS-1	Nostoc_10	62
0	10min	MGS-1	Nostoc_10	47
0	10min	MGS-1	Nostoc_10	76
0	1h	MGS-1	Nostoc_10	71
0	1h	MGS-1	Nostoc_10	76
0	1h	MGS-1	Nostoc_10	82
0	1h	MGS-1	Nostoc_10	90
0	1h	MGS-1	Nostoc_10	73
0	2h	MGS-1	Nostoc_10	46
0	2h	MGS-1	Nostoc_10	37
0	2h	MGS-1	Nostoc_10	32
0	2h	MGS-1	Nostoc_10	35
0	2h	MGS-1	Nostoc_10	35
0	3h	MGS-1	Nostoc_10	29
0	3h	MGS-1	Nostoc_10	28
0	3h	MGS-1	Nostoc_10	35
0	3h	MGS-1	Nostoc_10	39
0	3h	MGS-1	Nostoc_10	35
0	4h	MGS-1	Nostoc_10	44
0	4h	MGS-1	Nostoc_10	73
0	4h	MGS-1	Nostoc_10	87
0	4h	MGS-1	Nostoc_10	94
0	4h	MGS-1	Nostoc_10	142
0	None	MMS-2	Nostoc_10	53
0	None	MMS-2	Nostoc_10	35
0	None	MMS-2	Nostoc_10	43
0	None	MMS-2	Nostoc_10	38
0	None	MMS-2	Nostoc_10	33
0	1min	MMS-2	Nostoc_10	34
0	1min	MMS-2	Nostoc_10	42
0	1min	MMS-2	Nostoc_10	30
0	1min	MMS-2	Nostoc_10	42
0	1min	MMS-2	Nostoc_10	33
0	10min	MMS-2	Nostoc_10	38
0	10min	MMS-2	Nostoc_10	42
0	10min	MMS-2	Nostoc_10	52
0	10min	MMS-2	Nostoc_10	41
0	10min	MMS-2	Nostoc_10	32
0	1h	MMS-2	Nostoc_10	38
0	1h	MMS-2	Nostoc_10	53
0	1h	MMS-2	Nostoc_10	56
0	1h	MMS-2	Nostoc_10	49
0	1h	MMS-2	Nostoc_10	50
0	2h	MMS-2	Nostoc_10	26
0	2h	MMS-2	Nostoc_10	24
0	2h	MMS-2	Nostoc_10	21
0	2h	MMS-2	Nostoc_10	17
0	2h	MMS-2	Nostoc_10	23
0	3h	MMS-2	Nostoc_10	18
0	3h	MMS-2	Nostoc_10	18
0	3h	MMS-2	Nostoc_10	17
0	3h	MMS-2	Nostoc_10	16
0	3h	MMS-2	Nostoc_10	21
0	4h	MMS-2	Nostoc_10	19
0	4h	MMS-2	Nostoc_10	23
0	4h	MMS-2	Nostoc_10	23
0	4h	MMS-2	Nostoc_10	28
0	4h	MMS-2	Nostoc_10	22
0	None	PRT	Nostoc_10	228
0	None	PRT	Nostoc_10	215
0	None	PRT	Nostoc_10	171
0	None	PRT	Nostoc_10	247
0	None	PRT	Nostoc_10	194
0	1min	PRT	Nostoc_10	240
0	1min	PRT	Nostoc_10	232
0	1min	PRT	Nostoc_10	309
0	1min	PRT	Nostoc_10	218
0	1min	PRT	Nostoc_10	249
0	10min	PRT	Nostoc_10	160
0	10min	PRT	Nostoc_10	185
0	10min	PRT	Nostoc_10	175
0	10min	PRT	Nostoc_10	178
0	10min	PRT	Nostoc_10	176
0	1h	PRT	Nostoc_10	262
0	1h	PRT	Nostoc_10	290
0	1h	PRT	Nostoc_10	248
0	1h	PRT	Nostoc_10	257
0	1h	PRT	Nostoc_10	301
0	2h	PRT	Nostoc_10	66
0	2h	PRT	Nostoc_10	56
0	2h	PRT	Nostoc_10	90
0	2h	PRT	Nostoc_10	67
0	2h	PRT	Nostoc_10	61
0	3h	PRT	Nostoc_10	58
0	3h	PRT	Nostoc_10	58
0	3h	PRT	Nostoc_10	85
0	3h	PRT	Nostoc_10	64
0	3h	PRT	Nostoc_10	61
0	4h	PRT	Nostoc_10	90
0	4h	PRT	Nostoc_10	98
0	4h	PRT	Nostoc_10	69
0	4h	PRT	Nostoc_10	71
0	4h	PRT	Nostoc_10	58
0	None	Monmorillonite	Nostoc_10	1705
0	None	Monmorillonite	Nostoc_10	1356
0	None	Monmorillonite	Nostoc_10	1529
0	None	Monmorillonite	Nostoc_10	1587
0	None	Monmorillonite	Nostoc_10	1845
0	1min	Monmorillonite	Nostoc_10	1705
0	1min	Monmorillonite	Nostoc_10	1649
0	1min	Monmorillonite	Nostoc_10	1624
0	1min	Monmorillonite	Nostoc_10	1472
0	1min	Monmorillonite	Nostoc_10	1680
0	10min	Monmorillonite	Nostoc_10	1235
0	10min	Monmorillonite	Nostoc_10	1605
0	10min	Monmorillonite	Nostoc_10	1746
0	10min	Monmorillonite	Nostoc_10	1889
0	10min	Monmorillonite	Nostoc_10	1519
0	1h	Monmorillonite	Nostoc_10	2003
0	1h	Monmorillonite	Nostoc_10	2043
0	1h	Monmorillonite	Nostoc_10	2142
0	1h	Monmorillonite	Nostoc_10	1867
0	1h	Monmorillonite	Nostoc_10	1797
0	2h	Monmorillonite	Nostoc_10	1728
0	2h	Monmorillonite	Nostoc_10	1812
0	2h	Monmorillonite	Nostoc_10	1666
0	2h	Monmorillonite	Nostoc_10	1588
0	2h	Monmorillonite	Nostoc_10	2036
0	3h	Monmorillonite	Nostoc_10	1889
0	3h	Monmorillonite	Nostoc_10	1794
0	3h	Monmorillonite	Nostoc_10	1958
0	3h	Monmorillonite	Nostoc_10	1884
0	3h	Monmorillonite	Nostoc_10	1718
0	4h	Monmorillonite	Nostoc_10	2544
0	4h	Monmorillonite	Nostoc_10	2165
0	4h	Monmorillonite	Nostoc_10	2462
0	4h	Monmorillonite	Nostoc_10	2535
0	4h	Monmorillonite	Nostoc_10	2685
0	None	Nontronite	Nostoc_10	133
0	None	Nontronite	Nostoc_10	146
0	None	Nontronite	Nostoc_10	141
0	None	Nontronite	Nostoc_10	142
0	None	Nontronite	Nostoc_10	137
0	1min	Nontronite	Nostoc_10	142
0	1min	Nontronite	Nostoc_10	144
0	1min	Nontronite	Nostoc_10	153
0	1min	Nontronite	Nostoc_10	164
0	1min	Nontronite	Nostoc_10	126
0	10min	Nontronite	Nostoc_10	154
0	10min	Nontronite	Nostoc_10	146
0	10min	Nontronite	Nostoc_10	158
0	10min	Nontronite	Nostoc_10	172
0	10min	Nontronite	Nostoc_10	156
0	1h	Nontronite	Nostoc_10	150
0	1h	Nontronite	Nostoc_10	165
0	1h	Nontronite	Nostoc_10	140
0	1h	Nontronite	Nostoc_10	149
0	1h	Nontronite	Nostoc_10	152
0	2h	Nontronite	Nostoc_10	150
0	2h	Nontronite	Nostoc_10	180
0	2h	Nontronite	Nostoc_10	216
0	2h	Nontronite	Nostoc_10	197
0	2h	Nontronite	Nostoc_10	183
0	3h	Nontronite	Nostoc_10	164
0	3h	Nontronite	Nostoc_10	183
0	3h	Nontronite	Nostoc_10	149
0	3h	Nontronite	Nostoc_10	75
0	3h	Nontronite	Nostoc_10	181
0	4h	Nontronite	Nostoc_10	180
0	4h	Nontronite	Nostoc_10	180
0	4h	Nontronite	Nostoc_10	85
0	4h	Nontronite	Nostoc_10	102
0	4h	Nontronite	Nostoc_10	123
1	None	None	Nostoc_10	4837
1	None	None	Nostoc_10	4502
1	None	None	Nostoc_10	4325
1	None	None	Nostoc_10	4337
1	None	None	Nostoc_10	4771
1	1min	None	Nostoc_10	4825
1	1min	None	Nostoc_10	4857
1	1min	None	Nostoc_10	5240
1	1min	None	Nostoc_10	5352
1	1min	None	Nostoc_10	5664
1	10min	None	Nostoc_10	4010
1	10min	None	Nostoc_10	4048
1	10min	None	Nostoc_10	4699
1	10min	None	Nostoc_10	4795
1	10min	None	Nostoc_10	4485
1	1h	None	Nostoc_10	3855
1	1h	None	Nostoc_10	2737
1	1h	None	Nostoc_10	2926
1	1h	None	Nostoc_10	3620
1	1h	None	Nostoc_10	4172
1	2h	None	Nostoc_10	4305
1	2h	None	Nostoc_10	4608
1	2h	None	Nostoc_10	4733
1	2h	None	Nostoc_10	4936
1	2h	None	Nostoc_10	4813
1	3h	None	Nostoc_10	5172
1	3h	None	Nostoc_10	5036
1	3h	None	Nostoc_10	4802
1	3h	None	Nostoc_10	4837
1	3h	None	Nostoc_10	4612
1	4h	None	Nostoc_10	4235
1	4h	None	Nostoc_10	4228
1	4h	None	Nostoc_10	4057
1	4h	None	Nostoc_10	4392
1	4h	None	Nostoc_10	4465
1	None	MGS-1	Nostoc_10	61
1	None	MGS-1	Nostoc_10	71
1	None	MGS-1	Nostoc_10	100
1	None	MGS-1	Nostoc_10	74
1	None	MGS-1	Nostoc_10	96
1	1min	MGS-1	Nostoc_10	53
1	1min	MGS-1	Nostoc_10	74
1	1min	MGS-1	Nostoc_10	91
1	1min	MGS-1	Nostoc_10	81
1	1min	MGS-1	Nostoc_10	93
1	10min	MGS-1	Nostoc_10	31
1	10min	MGS-1	Nostoc_10	80
1	10min	MGS-1	Nostoc_10	55
1	10min	MGS-1	Nostoc_10	51
1	10min	MGS-1	Nostoc_10	70
1	1h	MGS-1	Nostoc_10	54
1	1h	MGS-1	Nostoc_10	73
1	1h	MGS-1	Nostoc_10	69
1	1h	MGS-1	Nostoc_10	86
1	1h	MGS-1	Nostoc_10	65
1	2h	MGS-1	Nostoc_10	71
1	2h	MGS-1	Nostoc_10	51
1	2h	MGS-1	Nostoc_10	38
1	2h	MGS-1	Nostoc_10	50
1	2h	MGS-1	Nostoc_10	54
1	3h	MGS-1	Nostoc_10	44
1	3h	MGS-1	Nostoc_10	46
1	3h	MGS-1	Nostoc_10	72
1	3h	MGS-1	Nostoc_10	78
1	3h	MGS-1	Nostoc_10	71
1	4h	MGS-1	Nostoc_10	75
1	4h	MGS-1	Nostoc_10	74
1	4h	MGS-1	Nostoc_10	117
1	4h	MGS-1	Nostoc_10	113
1	4h	MGS-1	Nostoc_10	179
1	None	MMS-2	Nostoc_10	78
1	None	MMS-2	Nostoc_10	37
1	None	MMS-2	Nostoc_10	50
1	None	MMS-2	Nostoc_10	38
1	None	MMS-2	Nostoc_10	32
1	1min	MMS-2	Nostoc_10	33
1	1min	MMS-2	Nostoc_10	46
1	1min	MMS-2	Nostoc_10	31
1	1min	MMS-2	Nostoc_10	44
1	1min	MMS-2	Nostoc_10	30
1	10min	MMS-2	Nostoc_10	24
1	10min	MMS-2	Nostoc_10	31
1	10min	MMS-2	Nostoc_10	38
1	10min	MMS-2	Nostoc_10	31
1	10min	MMS-2	Nostoc_10	20
1	1h	MMS-2	Nostoc_10	24
1	1h	MMS-2	Nostoc_10	34
1	1h	MMS-2	Nostoc_10	33
1	1h	MMS-2	Nostoc_10	29
1	1h	MMS-2	Nostoc_10	31
1	2h	MMS-2	Nostoc_10	26
1	2h	MMS-2	Nostoc_10	22
1	2h	MMS-2	Nostoc_10	18
1	2h	MMS-2	Nostoc_10	15
1	2h	MMS-2	Nostoc_10	22
1	3h	MMS-2	Nostoc_10	18
1	3h	MMS-2	Nostoc_10	19
1	3h	MMS-2	Nostoc_10	20
1	3h	MMS-2	Nostoc_10	19
1	3h	MMS-2	Nostoc_10	24
1	4h	MMS-2	Nostoc_10	25
1	4h	MMS-2	Nostoc_10	25
1	4h	MMS-2	Nostoc_10	28
1	4h	MMS-2	Nostoc_10	27
1	4h	MMS-2	Nostoc_10	22
1	None	PRT	Nostoc_10	172
1	None	PRT	Nostoc_10	134
1	None	PRT	Nostoc_10	108
1	None	PRT	Nostoc_10	185
1	None	PRT	Nostoc_10	123
1	1min	PRT	Nostoc_10	191
1	1min	PRT	Nostoc_10	162
1	1min	PRT	Nostoc_10	266
1	1min	PRT	Nostoc_10	156
1	1min	PRT	Nostoc_10	220
1	10min	PRT	Nostoc_10	138
1	10min	PRT	Nostoc_10	189
1	10min	PRT	Nostoc_10	105
1	10min	PRT	Nostoc_10	110
1	10min	PRT	Nostoc_10	133
1	1h	PRT	Nostoc_10	105
1	1h	PRT	Nostoc_10	151
1	1h	PRT	Nostoc_10	131
1	1h	PRT	Nostoc_10	170
1	1h	PRT	Nostoc_10	377
1	2h	PRT	Nostoc_10	95
1	2h	PRT	Nostoc_10	77
1	2h	PRT	Nostoc_10	77
1	2h	PRT	Nostoc_10	94
1	2h	PRT	Nostoc_10	78
1	3h	PRT	Nostoc_10	71
1	3h	PRT	Nostoc_10	66
1	3h	PRT	Nostoc_10	102
1	3h	PRT	Nostoc_10	99
1	3h	PRT	Nostoc_10	99
1	4h	PRT	Nostoc_10	168
1	4h	PRT	Nostoc_10	139
1	4h	PRT	Nostoc_10	86
1	4h	PRT	Nostoc_10	78
1	4h	PRT	Nostoc_10	67
1	None	Monmorillonite	Nostoc_10	3321
1	None	Monmorillonite	Nostoc_10	2295
1	None	Monmorillonite	Nostoc_10	2325
1	None	Monmorillonite	Nostoc_10	2269
1	None	Monmorillonite	Nostoc_10	2728
1	1min	Monmorillonite	Nostoc_10	2641
1	1min	Monmorillonite	Nostoc_10	2517
1	1min	Monmorillonite	Nostoc_10	2635
1	1min	Monmorillonite	Nostoc_10	1988
1	1min	Monmorillonite	Nostoc_10	2979
1	10min	Monmorillonite	Nostoc_10	1301
1	10min	Monmorillonite	Nostoc_10	2269
1	10min	Monmorillonite	Nostoc_10	2314
1	10min	Monmorillonite	Nostoc_10	2398
1	10min	Monmorillonite	Nostoc_10	1802
1	1h	Monmorillonite	Nostoc_10	2191
1	1h	Monmorillonite	Nostoc_10	2283
1	1h	Monmorillonite	Nostoc_10	2380
1	1h	Monmorillonite	Nostoc_10	2137
1	1h	Monmorillonite	Nostoc_10	1739
1	2h	Monmorillonite	Nostoc_10	2220
1	2h	Monmorillonite	Nostoc_10	2140
1	2h	Monmorillonite	Nostoc_10	1923
1	2h	Monmorillonite	Nostoc_10	1922
1	2h	Monmorillonite	Nostoc_10	2147
1	3h	Monmorillonite	Nostoc_10	1774
1	3h	Monmorillonite	Nostoc_10	1902
1	3h	Monmorillonite	Nostoc_10	2122
1	3h	Monmorillonite	Nostoc_10	2108
1	3h	Monmorillonite	Nostoc_10	2071
1	4h	Monmorillonite	Nostoc_10	2542
1	4h	Monmorillonite	Nostoc_10	2077
1	4h	Monmorillonite	Nostoc_10	2305
1	4h	Monmorillonite	Nostoc_10	2050
1	4h	Monmorillonite	Nostoc_10	2077
1	None	Nontronite	Nostoc_10	333
1	None	Nontronite	Nostoc_10	275
1	None	Nontronite	Nostoc_10	294
1	None	Nontronite	Nostoc_10	261
1	None	Nontronite	Nostoc_10	291
1	1min	Nontronite	Nostoc_10	302
1	1min	Nontronite	Nostoc_10	311
1	1min	Nontronite	Nostoc_10	323
1	1min	Nontronite	Nostoc_10	347
1	1min	Nontronite	Nostoc_10	303
1	10min	Nontronite	Nostoc_10	306
1	10min	Nontronite	Nostoc_10	350
1	10min	Nontronite	Nostoc_10	289
1	10min	Nontronite	Nostoc_10	304
1	10min	Nontronite	Nostoc_10	337
1	1h	Nontronite	Nostoc_10	297
1	1h	Nontronite	Nostoc_10	312
1	1h	Nontronite	Nostoc_10	286
1	1h	Nontronite	Nostoc_10	282
1	1h	Nontronite	Nostoc_10	347
1	2h	Nontronite	Nostoc_10	367
1	2h	Nontronite	Nostoc_10	333
1	2h	Nontronite	Nostoc_10	380
1	2h	Nontronite	Nostoc_10	326
1	2h	Nontronite	Nostoc_10	318
1	3h	Nontronite	Nostoc_10	262
1	3h	Nontronite	Nostoc_10	203
1	3h	Nontronite	Nostoc_10	264
1	3h	Nontronite	Nostoc_10	119
1	3h	Nontronite	Nostoc_10	231
1	4h	Nontronite	Nostoc_10	188
1	4h	Nontronite	Nostoc_10	208
1	4h	Nontronite	Nostoc_10	95
1	4h	Nontronite	Nostoc_10	127
1	4h	Nontronite	Nostoc_10	104
2	None	None	Nostoc_10	5239
2	None	None	Nostoc_10	5153
2	None	None	Nostoc_10	5059
2	None	None	Nostoc_10	5102
2	None	None	Nostoc_10	5517
2	1min	None	Nostoc_10	5551
2	1min	None	Nostoc_10	5728
2	1min	None	Nostoc_10	5991
2	1min	None	Nostoc_10	6290
2	1min	None	Nostoc_10	6433
2	10min	None	Nostoc_10	5053
2	10min	None	Nostoc_10	5131
2	10min	None	Nostoc_10	5887
2	10min	None	Nostoc_10	6105
2	10min	None	Nostoc_10	5846
2	1h	None	Nostoc_10	5169
2	1h	None	Nostoc_10	4137
2	1h	None	Nostoc_10	4420
2	1h	None	Nostoc_10	4879
2	1h	None	Nostoc_10	5399
2	2h	None	Nostoc_10	5058
2	2h	None	Nostoc_10	5132
2	2h	None	Nostoc_10	5208
2	2h	None	Nostoc_10	5469
2	2h	None	Nostoc_10	5323
2	3h	None	Nostoc_10	5065
2	3h	None	Nostoc_10	4990
2	3h	None	Nostoc_10	4726
2	3h	None	Nostoc_10	4765
2	3h	None	Nostoc_10	4497
2	4h	None	Nostoc_10	5776
2	4h	None	Nostoc_10	5941
2	4h	None	Nostoc_10	6015
2	4h	None	Nostoc_10	6280
2	4h	None	Nostoc_10	6055
2	None	MGS-1	Nostoc_10	165
2	None	MGS-1	Nostoc_10	203
2	None	MGS-1	Nostoc_10	289
2	None	MGS-1	Nostoc_10	237
2	None	MGS-1	Nostoc_10	278
2	1min	MGS-1	Nostoc_10	165
2	1min	MGS-1	Nostoc_10	205
2	1min	MGS-1	Nostoc_10	243
2	1min	MGS-1	Nostoc_10	251
2	1min	MGS-1	Nostoc_10	233
2	10min	MGS-1	Nostoc_10	93
2	10min	MGS-1	Nostoc_10	200
2	10min	MGS-1	Nostoc_10	133
2	10min	MGS-1	Nostoc_10	153
2	10min	MGS-1	Nostoc_10	160
2	1h	MGS-1	Nostoc_10	140
2	1h	MGS-1	Nostoc_10	190
2	1h	MGS-1	Nostoc_10	170
2	1h	MGS-1	Nostoc_10	205
2	1h	MGS-1	Nostoc_10	181
2	2h	MGS-1	Nostoc_10	204
2	2h	MGS-1	Nostoc_10	196
2	2h	MGS-1	Nostoc_10	168
2	2h	MGS-1	Nostoc_10	204
2	2h	MGS-1	Nostoc_10	248
2	3h	MGS-1	Nostoc_10	203
2	3h	MGS-1	Nostoc_10	183
2	3h	MGS-1	Nostoc_10	260
2	3h	MGS-1	Nostoc_10	282
2	3h	MGS-1	Nostoc_10	264
2	4h	MGS-1	Nostoc_10	236
2	4h	MGS-1	Nostoc_10	184
2	4h	MGS-1	Nostoc_10	272
2	4h	MGS-1	Nostoc_10	300
2	4h	MGS-1	Nostoc_10	345
2	None	MMS-2	Nostoc_10	114
2	None	MMS-2	Nostoc_10	46
2	None	MMS-2	Nostoc_10	74
2	None	MMS-2	Nostoc_10	53
2	None	MMS-2	Nostoc_10	42
2	1min	MMS-2	Nostoc_10	45
2	1min	MMS-2	Nostoc_10	69
2	1min	MMS-2	Nostoc_10	40
2	1min	MMS-2	Nostoc_10	62
2	1min	MMS-2	Nostoc_10	38
2	10min	MMS-2	Nostoc_10	34
2	10min	MMS-2	Nostoc_10	41
2	10min	MMS-2	Nostoc_10	53
2	10min	MMS-2	Nostoc_10	42
2	10min	MMS-2	Nostoc_10	27
2	1h	MMS-2	Nostoc_10	29
2	1h	MMS-2	Nostoc_10	46
2	1h	MMS-2	Nostoc_10	49
2	1h	MMS-2	Nostoc_10	39
2	1h	MMS-2	Nostoc_10	43
2	2h	MMS-2	Nostoc_10	33
2	2h	MMS-2	Nostoc_10	28
2	2h	MMS-2	Nostoc_10	24
2	2h	MMS-2	Nostoc_10	19
2	2h	MMS-2	Nostoc_10	29
2	3h	MMS-2	Nostoc_10	22
2	3h	MMS-2	Nostoc_10	23
2	3h	MMS-2	Nostoc_10	24
2	3h	MMS-2	Nostoc_10	21
2	3h	MMS-2	Nostoc_10	26
2	4h	MMS-2	Nostoc_10	28
2	4h	MMS-2	Nostoc_10	31
2	4h	MMS-2	Nostoc_10	34
2	4h	MMS-2	Nostoc_10	35
2	4h	MMS-2	Nostoc_10	30
2	None	PRT	Nostoc_10	126
2	None	PRT	Nostoc_10	105
2	None	PRT	Nostoc_10	82
2	None	PRT	Nostoc_10	161
2	None	PRT	Nostoc_10	102
2	1min	PRT	Nostoc_10	148
2	1min	PRT	Nostoc_10	125
2	1min	PRT	Nostoc_10	231
2	1min	PRT	Nostoc_10	125
2	1min	PRT	Nostoc_10	179
2	10min	PRT	Nostoc_10	181
2	10min	PRT	Nostoc_10	355
2	10min	PRT	Nostoc_10	149
2	10min	PRT	Nostoc_10	229
2	10min	PRT	Nostoc_10	249
2	1h	PRT	Nostoc_10	104
2	1h	PRT	Nostoc_10	151
2	1h	PRT	Nostoc_10	128
2	1h	PRT	Nostoc_10	198
2	1h	PRT	Nostoc_10	555
2	2h	PRT	Nostoc_10	90
2	2h	PRT	Nostoc_10	78
2	2h	PRT	Nostoc_10	71
2	2h	PRT	Nostoc_10	93
2	2h	PRT	Nostoc_10	77
2	3h	PRT	Nostoc_10	70
2	3h	PRT	Nostoc_10	71
2	3h	PRT	Nostoc_10	92
2	3h	PRT	Nostoc_10	94
2	3h	PRT	Nostoc_10	87
2	4h	PRT	Nostoc_10	137
2	4h	PRT	Nostoc_10	121
2	4h	PRT	Nostoc_10	81
2	4h	PRT	Nostoc_10	85
2	4h	PRT	Nostoc_10	74
2	None	Monmorillonite	Nostoc_10	4012
2	None	Monmorillonite	Nostoc_10	3377
2	None	Monmorillonite	Nostoc_10	3477
2	None	Monmorillonite	Nostoc_10	3503
2	None	Monmorillonite	Nostoc_10	3788
2	1min	Monmorillonite	Nostoc_10	3617
2	1min	Monmorillonite	Nostoc_10	3670
2	1min	Monmorillonite	Nostoc_10	3634
2	1min	Monmorillonite	Nostoc_10	2896
2	1min	Monmorillonite	Nostoc_10	3576
2	10min	Monmorillonite	Nostoc_10	1685
2	10min	Monmorillonite	Nostoc_10	2899
2	10min	Monmorillonite	Nostoc_10	3205
2	10min	Monmorillonite	Nostoc_10	3306
2	10min	Monmorillonite	Nostoc_10	2442
2	1h	Monmorillonite	Nostoc_10	3113
2	1h	Monmorillonite	Nostoc_10	3330
2	1h	Monmorillonite	Nostoc_10	3386
2	1h	Monmorillonite	Nostoc_10	2909
2	1h	Monmorillonite	Nostoc_10	2316
2	2h	Monmorillonite	Nostoc_10	2646
2	2h	Monmorillonite	Nostoc_10	2676
2	2h	Monmorillonite	Nostoc_10	2524
2	2h	Monmorillonite	Nostoc_10	2894
2	2h	Monmorillonite	Nostoc_10	3134
2	3h	Monmorillonite	Nostoc_10	2381
2	3h	Monmorillonite	Nostoc_10	2414
2	3h	Monmorillonite	Nostoc_10	2646
2	3h	Monmorillonite	Nostoc_10	2431
2	3h	Monmorillonite	Nostoc_10	2405
2	4h	Monmorillonite	Nostoc_10	3025
2	4h	Monmorillonite	Nostoc_10	2442
2	4h	Monmorillonite	Nostoc_10	2972
2	4h	Monmorillonite	Nostoc_10	2929
2	4h	Monmorillonite	Nostoc_10	3203
2	None	Nontronite	Nostoc_10	529
2	None	Nontronite	Nostoc_10	480
2	None	Nontronite	Nostoc_10	558
2	None	Nontronite	Nostoc_10	465
2	None	Nontronite	Nostoc_10	545
2	1min	Nontronite	Nostoc_10	550
2	1min	Nontronite	Nostoc_10	564
2	1min	Nontronite	Nostoc_10	556
2	1min	Nontronite	Nostoc_10	574
2	1min	Nontronite	Nostoc_10	513
2	10min	Nontronite	Nostoc_10	469
2	10min	Nontronite	Nostoc_10	586
2	10min	Nontronite	Nostoc_10	575
2	10min	Nontronite	Nostoc_10	525
2	10min	Nontronite	Nostoc_10	568
2	1h	Nontronite	Nostoc_10	501
2	1h	Nontronite	Nostoc_10	482
2	1h	Nontronite	Nostoc_10	455
2	1h	Nontronite	Nostoc_10	454
2	1h	Nontronite	Nostoc_10	540
2	2h	Nontronite	Nostoc_10	566
2	2h	Nontronite	Nostoc_10	501
2	2h	Nontronite	Nostoc_10	576
2	2h	Nontronite	Nostoc_10	512
2	2h	Nontronite	Nostoc_10	490
2	3h	Nontronite	Nostoc_10	378
2	3h	Nontronite	Nostoc_10	295
2	3h	Nontronite	Nostoc_10	374
2	3h	Nontronite	Nostoc_10	178
2	3h	Nontronite	Nostoc_10	330
2	4h	Nontronite	Nostoc_10	255
2	4h	Nontronite	Nostoc_10	295
2	4h	Nontronite	Nostoc_10	127
2	4h	Nontronite	Nostoc_10	176
2	4h	Nontronite	Nostoc_10	119
7	None	None	Nostoc_10	5641
7	None	None	Nostoc_10	5539
7	None	None	Nostoc_10	5233
7	None	None	Nostoc_10	5253
7	None	None	Nostoc_10	5630
7	1min	None	Nostoc_10	6282
7	1min	None	Nostoc_10	6162
7	1min	None	Nostoc_10	6985
7	1min	None	Nostoc_10	7387
7	1min	None	Nostoc_10	8198
7	10min	None	Nostoc_10	4460
7	10min	None	Nostoc_10	4313
7	10min	None	Nostoc_10	5012
7	10min	None	Nostoc_10	5228
7	10min	None	Nostoc_10	4754
7	1h	None	Nostoc_10	4843
7	1h	None	Nostoc_10	3733
7	1h	None	Nostoc_10	4251
7	1h	None	Nostoc_10	4608
7	1h	None	Nostoc_10	5035
7	2h	None	Nostoc_10	7538
7	2h	None	Nostoc_10	7187
7	2h	None	Nostoc_10	6549
7	2h	None	Nostoc_10	7276
7	2h	None	Nostoc_10	7241
7	3h	None	Nostoc_10	7703
7	3h	None	Nostoc_10	7771
7	3h	None	Nostoc_10	7385
7	3h	None	Nostoc_10	7378
7	3h	None	Nostoc_10	7995
7	4h	None	Nostoc_10	6344
7	4h	None	Nostoc_10	10251
7	4h	None	Nostoc_10	8145
7	4h	None	Nostoc_10	10739
7	4h	None	Nostoc_10	10500
7	None	MGS-1	Nostoc_10	656
7	None	MGS-1	Nostoc_10	708
7	None	MGS-1	Nostoc_10	844
7	None	MGS-1	Nostoc_10	733
7	None	MGS-1	Nostoc_10	856
7	1min	MGS-1	Nostoc_10	590
7	1min	MGS-1	Nostoc_10	636
7	1min	MGS-1	Nostoc_10	713
7	1min	MGS-1	Nostoc_10	726
7	1min	MGS-1	Nostoc_10	633
7	10min	MGS-1	Nostoc_10	416
7	10min	MGS-1	Nostoc_10	685
7	10min	MGS-1	Nostoc_10	506
7	10min	MGS-1	Nostoc_10	521
7	10min	MGS-1	Nostoc_10	518
7	1h	MGS-1	Nostoc_10	483
7	1h	MGS-1	Nostoc_10	583
7	1h	MGS-1	Nostoc_10	555
7	1h	MGS-1	Nostoc_10	646
