Time_growth	Time_UV	Substrate	Cyanobacteria	Intensity
0	None	None	Nostoc_10	18696
0	None	None	Nostoc_10	18585
0	None	None	Nostoc_10	17089
0	None	None	Nostoc_10	17420
0	None	None	Nostoc_10	15184
0	1min	None	Nostoc_10	18185
0	1min	None	Nostoc_10	18720
0	1min	None	Nostoc_10	15932
0	1min	None	Nostoc_10	17540
0	1min	None	Nostoc_10	17416
0	10min	None	Nostoc_10	15125
0	10min	None	Nostoc_10	12429
0	10min	None	Nostoc_10	14085
0	10min	None	Nostoc_10	14269
0	10min	None	Nostoc_10	10610
0	1h	None	Nostoc_10	12821
0	1h	None	Nostoc_10	10241
0	1h	None	Nostoc_10	13007
0	1h	None	Nostoc_10	13923
0	1h	None	Nostoc_10	13783
0	2h	None	Nostoc_10	10563
0	2h	None	Nostoc_10	12708
0	2h	None	Nostoc_10	11871
0	2h	None	Nostoc_10	9979
0	2h	None	Nostoc_10	9401
0	4h	None	Nostoc_10	10563
0	4h	None	Nostoc_10	12708
0	4h	None	Nostoc_10	11871
0	4h	None	Nostoc_10	9979
0	4h	None	Nostoc_10	9401
0	72h	None	Nostoc_10	480
0	72h	None	Nostoc_10	324
0	72h	None	Nostoc_10	320
0	72h	None	Nostoc_10	337
0	72h	None	Nostoc_10	457
0	None	MGS-1	Nostoc_10	64
0	None	MGS-1	Nostoc_10	94
0	None	MGS-1	Nostoc_10	124
0	None	MGS-1	Nostoc_10	98
0	None	MGS-1	Nostoc_10	77
0	1min	MGS-1	Nostoc_10	116
0	1min	MGS-1	Nostoc_10	106
0	1min	MGS-1	Nostoc_10	81
0	1min	MGS-1	Nostoc_10	83
0	1min	MGS-1	Nostoc_10	128
0	10min	MGS-1	Nostoc_10	55
0	10min	MGS-1	Nostoc_10	52
0	10min	MGS-1	Nostoc_10	101
0	10min	MGS-1	Nostoc_10	78
0	10min	MGS-1	Nostoc_10	41
0	1h	MGS-1	Nostoc_10	114
0	1h	MGS-1	Nostoc_10	82
0	1h	MGS-1	Nostoc_10	94
0	1h	MGS-1	Nostoc_10	81
0	1h	MGS-1	Nostoc_10	85
0	2h	MGS-1	Nostoc_10	150
0	2h	MGS-1	Nostoc_10	110
0	2h	MGS-1	Nostoc_10	141
0	2h	MGS-1	Nostoc_10	190
0	2h	MGS-1	Nostoc_10	61
0	4h	MGS-1	Nostoc_10	72
0	4h	MGS-1	Nostoc_10	85
0	4h	MGS-1	Nostoc_10	116
0	4h	MGS-1	Nostoc_10	110
0	4h	MGS-1	Nostoc_10	111
0	72h	MGS-1	Nostoc_10	120
0	72h	MGS-1	Nostoc_10	72
0	72h	MGS-1	Nostoc_10	209
0	72h	MGS-1	Nostoc_10	248
0	72h	MGS-1	Nostoc_10	233
0	None	MMS-2	Nostoc_10	24
0	None	MMS-2	Nostoc_10	181
0	None	MMS-2	Nostoc_10	26
0	None	MMS-2	Nostoc_10	33
0	None	MMS-2	Nostoc_10	31
0	1min	MMS-2	Nostoc_10	29
0	1min	MMS-2	Nostoc_10	18
0	1min	MMS-2	Nostoc_10	29
0	1min	MMS-2	Nostoc_10	26
0	1min	MMS-2	Nostoc_10	170
0	10min	MMS-2	Nostoc_10	24
0	10min	MMS-2	Nostoc_10	25
0	10min	MMS-2	Nostoc_10	33
0	10min	MMS-2	Nostoc_10	17
0	10min	MMS-2	Nostoc_10	44
0	1h	MMS-2	Nostoc_10	24
0	1h	MMS-2	Nostoc_10	25
0	1h	MMS-2	Nostoc_10	16
0	1h	MMS-2	Nostoc_10	18
0	1h	MMS-2	Nostoc_10	18
0	2h	MMS-2	Nostoc_10	17
0	2h	MMS-2	Nostoc_10	16
0	2h	MMS-2	Nostoc_10	33
0	2h	MMS-2	Nostoc_10	34
0	2h	MMS-2	Nostoc_10	26
0	4h	MMS-2	Nostoc_10	36
0	4h	MMS-2	Nostoc_10	33
0	4h	MMS-2	Nostoc_10	20
0	4h	MMS-2	Nostoc_10	16
0	4h	MMS-2	Nostoc_10	13
0	72h	MMS-2	Nostoc_10	13
0	72h	MMS-2	Nostoc_10	15
0	72h	MMS-2	Nostoc_10	17
0	72h	MMS-2	Nostoc_10	15
0	72h	MMS-2	Nostoc_10	16
0	None	PRT	Nostoc_10	153
0	None	PRT	Nostoc_10	322
0	None	PRT	Nostoc_10	264
0	None	PRT	Nostoc_10	649
0	None	PRT	Nostoc_10	251
0	1min	PRT	Nostoc_10	324
0	1min	PRT	Nostoc_10	458
0	1min	PRT	Nostoc_10	250
0	1min	PRT	Nostoc_10	135
0	1min	PRT	Nostoc_10	166
0	10min	PRT	Nostoc_10	191
0	10min	PRT	Nostoc_10	230
0	10min	PRT	Nostoc_10	410
0	10min	PRT	Nostoc_10	523
0	10min	PRT	Nostoc_10	483
0	1h	PRT	Nostoc_10	257
0	1h	PRT	Nostoc_10	131
0	1h	PRT	Nostoc_10	152
0	1h	PRT	Nostoc_10	152
0	1h	PRT	Nostoc_10	152
0	2h	PRT	Nostoc_10	123
0	2h	PRT	Nostoc_10	111
0	2h	PRT	Nostoc_10	214
0	2h	PRT	Nostoc_10	578
0	2h	PRT	Nostoc_10	641
0	4h	PRT	Nostoc_10	281
0	4h	PRT	Nostoc_10	287
0	4h	PRT	Nostoc_10	144
0	4h	PRT	Nostoc_10	213
0	4h	PRT	Nostoc_10	267
0	72h	PRT	Nostoc_10	183
0	72h	PRT	Nostoc_10	207
0	72h	PRT	Nostoc_10	183
0	72h	PRT	Nostoc_10	202
0	72h	PRT	Nostoc_10	169
0	None	Monmorillonite	Nostoc_10	1367
0	None	Monmorillonite	Nostoc_10	1280
0	None	Monmorillonite	Nostoc_10	1334
0	None	Monmorillonite	Nostoc_10	1437
0	None	Monmorillonite	Nostoc_10	1612
0	1min	Monmorillonite	Nostoc_10	1578
0	1min	Monmorillonite	Nostoc_10	1560
0	1min	Monmorillonite	Nostoc_10	1348
0	1min	Monmorillonite	Nostoc_10	1481
0	1min	Monmorillonite	Nostoc_10	1694
0	10min	Monmorillonite	Nostoc_10	1404
0	10min	Monmorillonite	Nostoc_10	1330
0	10min	Monmorillonite	Nostoc_10	1233
0	10min	Monmorillonite	Nostoc_10	1454
0	10min	Monmorillonite	Nostoc_10	1367
0	1h	Monmorillonite	Nostoc_10	654
0	1h	Monmorillonite	Nostoc_10	986
0	1h	Monmorillonite	Nostoc_10	1085
0	1h	Monmorillonite	Nostoc_10	1221
0	1h	Monmorillonite	Nostoc_10	1284
0	2h	Monmorillonite	Nostoc_10	1125
0	2h	Monmorillonite	Nostoc_10	1056
0	2h	Monmorillonite	Nostoc_10	1106
0	2h	Monmorillonite	Nostoc_10	1042
0	2h	Monmorillonite	Nostoc_10	1102
0	4h	Monmorillonite	Nostoc_10	977
0	4h	Monmorillonite	Nostoc_10	967
0	4h	Monmorillonite	Nostoc_10	932
0	4h	Monmorillonite	Nostoc_10	867
0	4h	Monmorillonite	Nostoc_10	1034
0	72h	Monmorillonite	Nostoc_10	1118
0	72h	Monmorillonite	Nostoc_10	1156
0	72h	Monmorillonite	Nostoc_10	1082
0	72h	Monmorillonite	Nostoc_10	1053
0	72h	Monmorillonite	Nostoc_10	1044
0	None	Nontronite	Nostoc_10	37
0	None	Nontronite	Nostoc_10	30
0	None	Nontronite	Nostoc_10	33
0	None	Nontronite	Nostoc_10	26
0	None	Nontronite	Nostoc_10	23
0	1min	Nontronite	Nostoc_10	27
0	1min	Nontronite	Nostoc_10	28
0	1min	Nontronite	Nostoc_10	27
0	1min	Nontronite	Nostoc_10	32
0	1min	Nontronite	Nostoc_10	32
0	10min	Nontronite	Nostoc_10	17
0	10min	Nontronite	Nostoc_10	20
0	10min	Nontronite	Nostoc_10	17
0	10min	Nontronite	Nostoc_10	15
0	10min	Nontronite	Nostoc_10	17
0	1h	Nontronite	Nostoc_10	14
0	1h	Nontronite	Nostoc_10	14
0	1h	Nontronite	Nostoc_10	18
0	1h	Nontronite	Nostoc_10	13
0	1h	Nontronite	Nostoc_10	18
0	2h	Nontronite	Nostoc_10	14
0	2h	Nontronite	Nostoc_10	18
0	2h	Nontronite	Nostoc_10	15
0	2h	Nontronite	Nostoc_10	17
0	2h	Nontronite	Nostoc_10	20
0	4h	Nontronite	Nostoc_10	13
0	4h	Nontronite	Nostoc_10	16
0	4h	Nontronite	Nostoc_10	16
0	4h	Nontronite	Nostoc_10	13
0	4h	Nontronite	Nostoc_10	16
0	72h	Nontronite	Nostoc_10	28
0	72h	Nontronite	Nostoc_10	27
0	72h	Nontronite	Nostoc_10	27
0	72h	Nontronite	Nostoc_10	25
0	72h	Nontronite	Nostoc_10	36
3	None	None	Nostoc_10	5575
3	None	None	Nostoc_10	5392
3	None	None	Nostoc_10	3834
3	None	None	Nostoc_10	4879
3	None	None	Nostoc_10	3172
3	1min	None	Nostoc_10	4785
3	1min	None	Nostoc_10	5140
3	1min	None	Nostoc_10	4194
3	1min	None	Nostoc_10	5516
3	1min	None	Nostoc_10	4227
3	10min	None	Nostoc_10	3827
3	10min	None	Nostoc_10	2162
3	10min	None	Nostoc_10	2791
3	10min	None	Nostoc_10	2572
3	10min	None	Nostoc_10	822
3	1h	None	Nostoc_10	2666
3	1h	None	Nostoc_10	728
3	1h	None	Nostoc_10	2512
3	1h	None	Nostoc_10	4296
3	1h	None	Nostoc_10	2528
3	2h	None	Nostoc_10	4013
3	2h	None	Nostoc_10	4157
3	2h	None	Nostoc_10	4669
3	2h	None	Nostoc_10	2046
3	2h	None	Nostoc_10	1417
3	4h	None	Nostoc_10	2401
3	4h	None	Nostoc_10	2209
3	4h	None	Nostoc_10	2874
3	4h	None	Nostoc_10	2600
3	4h	None	Nostoc_10	2369
3	72h	None	Nostoc_10	273
3	72h	None	Nostoc_10	202
3	72h	None	Nostoc_10	212
3	72h	None	Nostoc_10	194
3	72h	None	Nostoc_10	245
3	None	MGS-1	Nostoc_10	6
3	None	MGS-1	Nostoc_10	8
3	None	MGS-1	Nostoc_10	10
3	None	MGS-1	Nostoc_10	8
3	None	MGS-1	Nostoc_10	9
3	1min	MGS-1	Nostoc_10	10
3	1min	MGS-1	Nostoc_10	8
3	1min	MGS-1	Nostoc_10	12
3	1min	MGS-1	Nostoc_10	8
3	1min	MGS-1	Nostoc_10	9
3	10min	MGS-1	Nostoc_10	7
3	10min	MGS-1	Nostoc_10	7
3	10min	MGS-1	Nostoc_10	10
3	10min	MGS-1	Nostoc_10	9
3	10min	MGS-1	Nostoc_10	6
3	1h	MGS-1	Nostoc_10	10
3	1h	MGS-1	Nostoc_10	9
3	1h	MGS-1	Nostoc_10	10
3	1h	MGS-1	Nostoc_10	7
3	1h	MGS-1	Nostoc_10	10
3	2h	MGS-1	Nostoc_10	12
3	2h	MGS-1	Nostoc_10	13
3	2h	MGS-1	Nostoc_10	11
3	2h	MGS-1	Nostoc_10	11
3	2h	MGS-1	Nostoc_10	7
3	4h	MGS-1	Nostoc_10	8
3	4h	MGS-1	Nostoc_10	9
3	4h	MGS-1	Nostoc_10	11
3	4h	MGS-1	Nostoc_10	9
3	4h	MGS-1	Nostoc_10	12
3	72h	MGS-1	Nostoc_10	21
3	72h	MGS-1	Nostoc_10	14
3	72h	MGS-1	Nostoc_10	21
3	72h	MGS-1	Nostoc_10	35
3	72h	MGS-1	Nostoc_10	31
3	None	MMS-2	Nostoc_10	5
3	None	MMS-2	Nostoc_10	6
3	None	MMS-2	Nostoc_10	5
3	None	MMS-2	Nostoc_10	5
3	None	MMS-2	Nostoc_10	7
3	1min	MMS-2	Nostoc_10	5
3	1min	MMS-2	Nostoc_10	5
3	1min	MMS-2	Nostoc_10	5
3	1min	MMS-2	Nostoc_10	5
3	1min	MMS-2	Nostoc_10	6
3	10min	MMS-2	Nostoc_10	6
3	10min	MMS-2	Nostoc_10	5
3	10min	MMS-2	Nostoc_10	5
3	10min	MMS-2	Nostoc_10	4
3	10min	MMS-2	Nostoc_10	7
3	1h	MMS-2	Nostoc_10	5
3	1h	MMS-2	Nostoc_10	6
3	1h	MMS-2	Nostoc_10	4
3	1h	MMS-2	Nostoc_10	5
3	1h	MMS-2	Nostoc_10	5
3	2h	MMS-2	Nostoc_10	6
3	2h	MMS-2	Nostoc_10	6
3	2h	MMS-2	Nostoc_10	8
3	2h	MMS-2	Nostoc_10	8
3	2h	MMS-2	Nostoc_10	6
3	4h	MMS-2	Nostoc_10	7
3	4h	MMS-2	Nostoc_10	7
3	4h	MMS-2	Nostoc_10	6
3	4h	MMS-2	Nostoc_10	7
3	4h	MMS-2	Nostoc_10	5
3	72h	MMS-2	Nostoc_10	8
3	72h	MMS-2	Nostoc_10	8
3	72h	MMS-2	Nostoc_10	9
3	72h	MMS-2	Nostoc_10	8
3	72h	MMS-2	Nostoc_10	9
3	None	PRT	Nostoc_10	127
3	None	PRT	Nostoc_10	104
3	None	PRT	Nostoc_10	124
3	None	PRT	Nostoc_10	127
3	None	PRT	Nostoc_10	119
3	1min	PRT	Nostoc_10	151
3	1min	PRT	Nostoc_10	133
3	1min	PRT	Nostoc_10	124
3	1min	PRT	Nostoc_10	118
3	1min	PRT	Nostoc_10	108
3	10min	PRT	Nostoc_10	130
3	10min	PRT	Nostoc_10	118
3	10min	PRT	Nostoc_10	147
3	10min	PRT	Nostoc_10	128
3	10min	PRT	Nostoc_10	132
3	1h	PRT	Nostoc_10	100
3	1h	PRT	Nostoc_10	84
3	1h	PRT	Nostoc_10	101
3	1h	PRT	Nostoc_10	103
3	1h	PRT	Nostoc_10	92
3	2h	PRT	Nostoc_10	85
3	2h	PRT	Nostoc_10	75
3	2h	PRT	Nostoc_10	125
3	2h	PRT	Nostoc_10	142
3	2h	PRT	Nostoc_10	152
3	4h	PRT	Nostoc_10	110
3	4h	PRT	Nostoc_10	114
3	4h	PRT	Nostoc_10	89
3	4h	PRT	Nostoc_10	133
3	4h	PRT	Nostoc_10	112
3	72h	PRT	Nostoc_10	220
3	72h	PRT	Nostoc_10	230
3	72h	PRT	Nostoc_10	189
3	72h	PRT	Nostoc_10	220
3	72h	PRT	Nostoc_10	174
3	None	Monmorillonite	Nostoc_10	362
3	None	Monmorillonite	Nostoc_10	348
3	None	Monmorillonite	Nostoc_10	351
3	None	Monmorillonite	Nostoc_10	334
3	None	Monmorillonite	Nostoc_10	383
3	1min	Monmorillonite	Nostoc_10	372
3	1min	Monmorillonite	Nostoc_10	397
3	1min	Monmorillonite	Nostoc_10	317
3	1min	Monmorillonite	Nostoc_10	362
3	1min	Monmorillonite	Nostoc_10	387
3	10min	Monmorillonite	Nostoc_10	356
3	10min	Monmorillonite	Nostoc_10	366
3	10min	Monmorillonite	Nostoc_10	240
3	10min	Monmorillonite	Nostoc_10	337
3	10min	Monmorillonite	Nostoc_10	271
3	1h	Monmorillonite	Nostoc_10	170
3	1h	Monmorillonite	Nostoc_10	245
3	1h	Monmorillonite	Nostoc_10	270
3	1h	Monmorillonite	Nostoc_10	322
3	1h	Monmorillonite	Nostoc_10	344
3	2h	Monmorillonite	Nostoc_10	269
3	2h	Monmorillonite	Nostoc_10	295
3	2h	Monmorillonite	Nostoc_10	308
3	2h	Monmorillonite	Nostoc_10	247
3	2h	Monmorillonite	Nostoc_10	304
3	4h	Monmorillonite	Nostoc_10	292
3	4h	Monmorillonite	Nostoc_10	264
3	4h	Monmorillonite	Nostoc_10	251
3	4h	Monmorillonite	Nostoc_10	253
3	4h	Monmorillonite	Nostoc_10	275
3	72h	Monmorillonite	Nostoc_10	293
3	72h	Monmorillonite	Nostoc_10	307
3	72h	Monmorillonite	Nostoc_10	284
3	72h	Monmorillonite	Nostoc_10	298
3	72h	Monmorillonite	Nostoc_10	335
3	None	Nontronite	Nostoc_10	2
3	None	Nontronite	Nostoc_10	2
3	None	Nontronite	Nostoc_10	2
3	None	Nontronite	Nostoc_10	2
3	None	Nontronite	Nostoc_10	2
3	1min	Nontronite	Nostoc_10	2
3	1min	Nontronite	Nostoc_10	3
3	1min	Nontronite	Nostoc_10	2
3	1min	Nontronite	Nostoc_10	2
3	1min	Nontronite	Nostoc_10	2
3	10min	Nontronite	Nostoc_10	2
3	10min	Nontronite	Nostoc_10	2
3	10min	Nontronite	Nostoc_10	2
3	10min	Nontronite	Nostoc_10	2
3	10min	Nontronite	Nostoc_10	2
3	1h	Nontronite	Nostoc_10	2
3	1h	Nontronite	Nostoc_10	2
3	1h	Nontronite	Nostoc_10	2
3	1h	Nontronite	Nostoc_10	2
3	1h	Nontronite	Nostoc_10	2
3	2h	Nontronite	Nostoc_10	3
3	2h	Nontronite	Nostoc_10	4
3	2h	Nontronite	Nostoc_10	3
3	2h	Nontronite	Nostoc_10	3
3	2h	Nontronite	Nostoc_10	3
3	4h	Nontronite	Nostoc_10	3
3	4h	Nontronite	Nostoc_10	3
3	4h	Nontronite	Nostoc_10	3
3	4h	Nontronite	Nostoc_10	3
3	4h	Nontronite	Nostoc_10	3
3	72h	Nontronite	Nostoc_10	6
3	72h	Nontronite	Nostoc_10	6
3	72h	Nontronite	Nostoc_10	7
3	72h	Nontronite	Nostoc_10	6
3	72h	Nontronite	Nostoc_10	7
7	None	None	Nostoc_10	1455
7	None	None	Nostoc_10	1480
7	None	None	Nostoc_10	1207
7	None	None	Nostoc_10	1386
7	None	None	Nostoc_10	947
7	1min	None	Nostoc_10	1402
7	1min	None	Nostoc_10	1429
7	1min	None	Nostoc_10	1070
7	1min	None	Nostoc_10	1347
7	1min	None	Nostoc_10	847
7	10min	None	Nostoc_10	943
7	10min	None	Nostoc_10	573
7	10min	None	Nostoc_10	640
7	10min	None	Nostoc_10	610
7	10min	None	Nostoc_10	215
7	1h	None	Nostoc_10	403
7	1h	None	Nostoc_10	150
7	1h	None	Nostoc_10	447
7	1h	None	Nostoc_10	706
7	1h	None	Nostoc_10	394
7	2h	None	Nostoc_10	13
7	2h	None	Nostoc_10	13
7	2h	None	Nostoc_10	14
7	2h	None	Nostoc_10	12
7	2h	None	Nostoc_10	11
7	4h	None	Nostoc_10	11
7	4h	None	Nostoc_10	12
7	4h	None	Nostoc_10	12
7	4h	None	Nostoc_10	12
7	4h	None	Nostoc_10	13
7	72h	None	Nostoc_10	154
7	72h	None	Nostoc_10	141
7	72h	None	Nostoc_10	140
7	72h	None	Nostoc_10	141
7	72h	None	Nostoc_10	154
7	None	MGS-1	Nostoc_10	7
7	None	MGS-1	Nostoc_10	8
7	None	MGS-1	Nostoc_10	9
7	None	MGS-1	Nostoc_10	8
7	None	MGS-1	Nostoc_10	9
7	1min	MGS-1	Nostoc_10	9
7	1min	MGS-1	Nostoc_10	8
7	1min	MGS-1	Nostoc_10	24
7	1min	MGS-1	Nostoc_10	8
7	1min	MGS-1	Nostoc_10	9
7	10min	MGS-1	Nostoc_10	7
7	10min	MGS-1	Nostoc_10	6
7	10min	MGS-1	Nostoc_10	8
7	10min	MGS-1	Nostoc_10	8
7	10min	MGS-1	Nostoc_10	5
7	1h	MGS-1	Nostoc_10	8
7	1h	MGS-1	Nostoc_10	8
7	1h	MGS-1	Nostoc_10	8
7	1h	MGS-1	Nostoc_10	7
7	1h	MGS-1	Nostoc_10	9
7	2h	MGS-1	Nostoc_10	10
7	2h	MGS-1	Nostoc_10	11
7	2h	MGS-1	Nostoc_10	12
7	2h	MGS-1	Nostoc_10	12
7	2h	MGS-1	Nostoc_10	12
7	4h	MGS-1	Nostoc_10	12
7	4h	MGS-1	Nostoc_10	12
7	4h	MGS-1	Nostoc_10	12
7	4h	MGS-1	Nostoc_10	11
7	4h	MGS-1	Nostoc_10	11
7	72h	MGS-1	Nostoc_10	10
7	72h	MGS-1	Nostoc_10	7
7	72h	MGS-1	Nostoc_10	12
7	72h	MGS-1	Nostoc_10	18
7	72h	MGS-1	Nostoc_10	16
7	None	MMS-2	Nostoc_10	7
7	None	MMS-2	Nostoc_10	7
7	None	MMS-2	Nostoc_10	6
7	None	MMS-2	Nostoc_10	7
7	None	MMS-2	Nostoc_10	8
7	1min	MMS-2	Nostoc_10	7
7	1min	MMS-2	Nostoc_10	6
7	1min	MMS-2	Nostoc_10	7
7	1min	MMS-2	Nostoc_10	6
7	1min	MMS-2	Nostoc_10	8
7	10min	MMS-2	Nostoc_10	6
7	10min	MMS-2	Nostoc_10	7
7	10min	MMS-2	Nostoc_10	6
7	10min	MMS-2	Nostoc_10	5
7	10min	MMS-2	Nostoc_10	8
7	1h	MMS-2	Nostoc_10	6
7	1h	MMS-2	Nostoc_10	6
7	1h	MMS-2	Nostoc_10	5
7	1h	MMS-2	Nostoc_10	6
7	1h	MMS-2	Nostoc_10	6
7	2h	MMS-2	Nostoc_10	28
7	2h	MMS-2	Nostoc_10	30
7	2h	MMS-2	Nostoc_10	28
7	2h	MMS-2	Nostoc_10	41
7	2h	MMS-2	Nostoc_10	57
7	4h	MMS-2	Nostoc_10	31
7	4h	MMS-2	Nostoc_10	31
7	4h	MMS-2	Nostoc_10	28
7	4h	MMS-2	Nostoc_10	35
7	4h	MMS-2	Nostoc_10	38
7	72h	MMS-2	Nostoc_10	5
7	72h	MMS-2	Nostoc_10	5
7	72h	MMS-2	Nostoc_10	5
7	72h	MMS-2	Nostoc_10	5
7	72h	MMS-2	Nostoc_10	5
7	None	PRT	Nostoc_10	55
7	None	PRT	Nostoc_10	66
7	None	PRT	Nostoc_10	60
7	None	PRT	Nostoc_10	90
7	None	PRT	Nostoc_10	60
7	1min	PRT	Nostoc_10	64
7	1min	PRT	Nostoc_10	92
7	1min	PRT	Nostoc_10	83
7	1min	PRT	Nostoc_10	57
7	1min	PRT	Nostoc_10	65
7	10min	PRT	Nostoc_10	64
7	10min	PRT	Nostoc_10	53
7	10min	PRT	Nostoc_10	70
7	10min	PRT	Nostoc_10	95
7	10min	PRT	Nostoc_10	96
7	1h	PRT	Nostoc_10	46
7	1h	PRT	Nostoc_10	45
7	1h	PRT	Nostoc_10	49
7	1h	PRT	Nostoc_10	55
7	1h	PRT	Nostoc_10	47
7	2h	PRT	Nostoc_10	93
7	2h	PRT	Nostoc_10	104
7	2h	PRT	Nostoc_10	122
7	2h	PRT	Nostoc_10	95
7	2h	PRT	Nostoc_10	117
7	4h	PRT	Nostoc_10	112
7	4h	PRT	Nostoc_10	87
7	4h	PRT	Nostoc_10	85
7	4h	PRT	Nostoc_10	96
7	4h	PRT	Nostoc_10	100
7	72h	PRT	Nostoc_10	86
7	72h	PRT	Nostoc_10	92
7	72h	PRT	Nostoc_10	83
7	72h	PRT	Nostoc_10	90
7	72h	PRT	Nostoc_10	73
7	None	Monmorillonite	Nostoc_10	333
7	None	Monmorillonite	Nostoc_10	287
7	None	Monmorillonite	Nostoc_10	322
7	None	Monmorillonite	Nostoc_10	293
7	None	Monmorillonite	Nostoc_10	379
7	1min	Monmorillonite	Nostoc_10	336
7	1min	Monmorillonite	Nostoc_10	345
7	1min	Monmorillonite	Nostoc_10	273
7	1min	Monmorillonite	Nostoc_10	313
7	1min	Monmorillonite	Nostoc_10	324
7	10min	Monmorillonite	Nostoc_10	277
7	10min	Monmorillonite	Nostoc_10	338
7	10min	Monmorillonite	Nostoc_10	226
7	10min	Monmorillonite	Nostoc_10	287
7	10min	Monmorillonite	Nostoc_10	247
7	1h	Monmorillonite	Nostoc_10	136
7	1h	Monmorillonite	Nostoc_10	181
7	1h	Monmorillonite	Nostoc_10	202
7	1h	Monmorillonite	Nostoc_10	195
7	1h	Monmorillonite	Nostoc_10	270
7	2h	Monmorillonite	Nostoc_10	10
7	2h	Monmorillonite	Nostoc_10	9
7	2h	Monmorillonite	Nostoc_10	10
7	2h	Monmorillonite	Nostoc_10	10
7	2h	Monmorillonite	Nostoc_10	10
7	4h	Monmorillonite	Nostoc_10	10
7	4h	Monmorillonite	Nostoc_10	10
7	4h	Monmorillonite	Nostoc_10	10
7	4h	Monmorillonite	Nostoc_10	10
7	4h	Monmorillonite	Nostoc_10	10
7	72h	Monmorillonite	Nostoc_10	172
7	72h	Monmorillonite	Nostoc_10	175
7	72h	Monmorillonite	Nostoc_10	162
7	72h	Monmorillonite	Nostoc_10	177
7	72h	Monmorillonite	Nostoc_10	205
7	None	Nontronite	Nostoc_10	4
7	None	Nontronite	Nostoc_10	4
7	None	Nontronite	Nostoc_10	4
7	None	Nontronite	Nostoc_10	4
7	None	Nontronite	Nostoc_10	4
7	1min	Nontronite	Nostoc_10	4
7	1min	Nontronite	Nostoc_10	4
7	1min	Nontronite	Nostoc_10	4
7	1min	Nontronite	Nostoc_10	4
7	1min	Nontronite	Nostoc_10	4
7	10min	Nontronite	Nostoc_10	3
7	10min	Nontronite	Nostoc_10	3
7	10min	Nontronite	Nostoc_10	3
7	10min	Nontronite	Nostoc_10	3
7	10min	Nontronite	Nostoc_10	3
7	1h	Nontronite	Nostoc_10	2
7	1h	Nontronite	Nostoc_10	3
7	1h	Nontronite	Nostoc_10	3
7	1h	Nontronite	Nostoc_10	3
7	1h	Nontronite	Nostoc_10	3
7	2h	Nontronite	Nostoc_10	64
7	2h	Nontronite	Nostoc_10	64
7	2h	Nontronite	Nostoc_10	60
7	2h	Nontronite	Nostoc_10	58
7	2h	Nontronite	Nostoc_10	66
7	4h	Nontronite	Nostoc_10	60
7	4h	Nontronite	Nostoc_10	59
7	4h	Nontronite	Nostoc_10	62
7	4h	Nontronite	Nostoc_10	64
7	4h	Nontronite	Nostoc_10	65
7	72h	Nontronite	Nostoc_10	2
7	72h	Nontronite	Nostoc_10	2
7	72h	Nontronite	Nostoc_10	2
7	72h	Nontronite	Nostoc_10	2
7	72h	Nontronite	Nostoc_10	2
10	None	None	Nostoc_10	1636
10	None	None	Nostoc_10	2533
10	None	None	Nostoc_10	2811
10	None	None	Nostoc_10	2285
10	None	None	Nostoc_10	1969
10	1min	None	Nostoc_10	2960
10	1min	None	Nostoc_10	2499
10	1min	None	Nostoc_10	1109
10	1min	None	Nostoc_10	934
10	1min	None	Nostoc_10	1614
10	10min	None	Nostoc_10	2642
10	10min	None	Nostoc_10	2281
10	10min	None	Nostoc_10	2450
10	10min	None	Nostoc_10	1421
10	10min	None	Nostoc_10	431
10	1h	None	Nostoc_10	398
10	1h	None	Nostoc_10	105
10	1h	None	Nostoc_10	716
10	1h	None	Nostoc_10	482
10	1h	None	Nostoc_10	397
10	2h	None	Nostoc_10	306
10	2h	None	Nostoc_10	359
10	2h	None	Nostoc_10	344
10	2h	None	Nostoc_10	257
10	2h	None	Nostoc_10	241
10	4h	None	Nostoc_10	232
10	4h	None	Nostoc_10	252
10	4h	None	Nostoc_10	245
10	4h	None	Nostoc_10	239
10	4h	None	Nostoc_10	224
10	72h	None	Nostoc_10	145
10	72h	None	Nostoc_10	139
10	72h	None	Nostoc_10	139
10	72h	None	Nostoc_10	139
10	72h	None	Nostoc_10	150
10	None	MGS-1	Nostoc_10	6
10	None	MGS-1	Nostoc_10	8
10	None	MGS-1	Nostoc_10	8
10	None	MGS-1	Nostoc_10	7
10	None	MGS-1	Nostoc_10	8
10	1min	MGS-1	Nostoc_10	8
10	1min	MGS-1	Nostoc_10	7
10	1min	MGS-1	Nostoc_10	43
10	1min	MGS-1	Nostoc_10	7
10	1min	MGS-1	Nostoc_10	8
10	10min	MGS-1	Nostoc_10	5
10	10min	MGS-1	Nostoc_10	5
10	10min	MGS-1	Nostoc_10	8
10	10min	MGS-1	Nostoc_10	7
10	10min	MGS-1	Nostoc_10	5
10	1h	MGS-1	Nostoc_10	7
10	1h	MGS-1	Nostoc_10	6
10	1h	MGS-1	Nostoc_10	7
10	1h	MGS-1	Nostoc_10	6
10	1h	MGS-1	Nostoc_10	7
10	2h	MGS-1	Nostoc_10	9
10	2h	MGS-1	Nostoc_10	9
10	2h	MGS-1	Nostoc_10	8
10	2h	MGS-1	Nostoc_10	7
10	2h	MGS-1	Nostoc_10	5
10	4h	MGS-1	Nostoc_10	7
